validation_reward_epoch,epoch,step,reward,total_reward,loss
0.0,0,1,,,
,24,49,0.0,0.0,2.6113510161677706e-05
,49,99,0.0,0.0,6.055945323806834e-06
,74,149,0.0,0.0,2.830933589991237e-06
,99,199,0.0,0.0,1.4678996587853103e-06
,124,249,0.0,0.0,1.732716538617703e-06
,149,299,0.0,0.0,1.007637747202846e-06
,174,349,0.0,0.0,3.632525761785093e-07
,199,399,0.0,0.0,4.4583829331070156e-07
,224,449,0.0,0.0,5.693007326449539e-07
,249,499,0.0,0.0,2.828834877688662e-07
,274,549,0.0,0.0,1.8291457633197002e-07
,299,599,0.0,0.0,2.5525795171681995e-07
,324,649,0.0,0.0,1.5372190223725228e-07
,349,699,0.0,0.0,9.707760902932353e-08
,374,749,0.0,0.0,3.8457270445014007e-07
,399,799,0.0,0.0,2.2260288635261805e-07
,424,849,0.0,0.0,1.1525823304364091e-07
,449,899,0.0,0.0,2.928417639290684e-07
,474,949,0.0,0.0,1.8858362350702164e-07
,499,999,0.0,0.0,4.64612817018086e-08
0.0,500,1001,,,
,524,1049,0.0,0.0,6.99740825156252e-08
,549,1099,0.0,0.0,3.005916294842791e-08
,574,1149,0.0,0.0,7.720973610441913e-08
,599,1199,0.0,0.0,4.365625158321096e-08
,624,1249,0.0,0.0,7.003880579615377e-08
,649,1299,0.0,0.0,2.0768822952312502e-07
,674,1349,0.0,0.0,8.220063441709832e-08
,699,1399,0.0,0.0,3.751805068501474e-08
,724,1449,0.0,0.0,4.041730873296221e-08
,749,1499,0.0,0.0,9.356697129843689e-08
,774,1549,0.0,0.0,4.851410668762382e-07
,799,1599,0.0,0.0,9.830333663918204e-07
,824,1649,0.0,0.0,2.805635297282395e-06
,849,1699,0.0,0.0,8.250998612955575e-07
,874,1749,0.0,0.0,3.548387382748186e-07
,899,1799,0.0,0.0,8.367518943599084e-07
,924,1849,0.0,0.0,7.845863050500345e-07
,949,1899,0.0,0.0,3.2794550875507294e-07
,974,1949,0.0,0.0,4.975981561668751e-07
,999,1999,0.0,0.0,2.9768760519353433e-07
0.0,1000,2001,,,
,1024,2049,0.0,0.0,2.2517927932811734e-07
,1049,2099,0.0,0.0,2.2398118454388875e-07
,1074,2149,0.0,0.0,5.041279775554177e-07
,1099,2199,0.0,0.0,2.2217401372826763e-07
,1124,2249,0.0,0.0,5.650382654760678e-07
,1149,2299,0.0,0.0,4.3215394321014625e-07
,1174,2349,0.0,0.0,6.71492011333453e-08
,1199,2399,0.0,0.0,1.927897970844432e-07
,1224,2449,0.0,0.0,2.6187059123417843e-07
,1249,2499,0.0,0.0,1.0469729097736094e-07
,1274,2549,0.0,0.0,3.953007824317828e-07
,1299,2599,0.0,0.0,1.94455001390884e-07
,1324,2649,0.0,0.0,1.3833102125050993e-07
,1349,2699,0.0,0.0,8.727060034035535e-08
,1374,2749,0.0,0.0,1.7029256005896402e-07
,1399,2799,0.0,0.0,1.2209811705785565e-07
,1424,2849,0.0,0.0,7.918671808868485e-08
,1449,2899,0.0,0.0,1.5730747214873587e-07
,1474,2949,0.0,0.0,6.904124023064313e-08
,1499,2999,0.0,0.0,5.983220595106538e-08
0.0,1500,3001,,,
,1524,3049,0.0,0.0,1.7221115756666927e-07
,1549,3099,0.0,0.0,2.5729181312903907e-07
,1574,3149,0.0,0.0,1.7522920505434456e-07
,1599,3199,0.0,0.0,8.293614436084254e-08
,1624,3249,0.0,0.0,3.665015382322271e-07
,1649,3299,0.0,0.0,1.1662149056254198e-07
,1674,3349,0.0,0.0,1.2849935537155104e-07
,1699,3399,0.0,0.0,7.849821783833349e-07
,1724,3449,0.0,0.0,3.358354994172611e-07
,1749,3499,0.0,0.0,2.0730859283942495e-07
,1774,3549,0.0,0.0,1.325610069165046e-07
