validation_reward_epoch,epoch,step,reward,total_reward,loss
0.0,0,1,,,
,24,49,0.0,0.0,4.7492106526704814e-05
,49,99,0.0,0.0,1.053220168953788e-05
,74,149,0.0,0.0,3.816529395079231e-06
,99,199,0.0,0.0,2.9532137340356415e-06
,124,249,0.0,0.0,2.6733336499870177e-06
,149,299,0.0,0.0,1.8659480090493634e-06
,174,349,0.0,0.0,1.1445499744844296e-06
,199,399,0.0,0.0,7.661940484258402e-07
,224,449,0.0,0.0,5.196933703595504e-07
,249,499,0.0,0.0,3.983260389979684e-07
,274,549,0.0,0.0,5.400980159225744e-07
,299,599,0.0,0.0,3.2746187911033285e-07
,324,649,0.0,0.0,2.3772751737256778e-07
,349,699,0.0,0.0,2.6645886569923086e-07
,374,749,0.0,0.0,2.9632266446462703e-07
,399,799,0.0,0.0,9.167712816038083e-08
,424,849,0.0,0.0,2.1660975171917473e-07
,449,899,0.0,0.0,2.613028885059496e-07
,474,949,0.0,0.0,1.0993847598928046e-07
,499,999,0.0,0.0,2.4262852041912495e-07
0.0,500,1001,,,
,524,1049,0.0,0.0,1.4730674478383805e-07
,549,1099,0.0,0.0,2.935191706019364e-07
,574,1149,0.0,0.0,1.2898191404413835e-07
,599,1199,0.0,0.0,1.082165800654652e-07
,624,1249,0.0,0.0,6.918993641503188e-08
,649,1299,0.0,0.0,1.0966417249855483e-07
,674,1349,0.0,0.0,1.5437164575890744e-07
,699,1399,0.0,0.0,1.1247503180215705e-07
,724,1449,0.0,0.0,1.1519361862630905e-07
,749,1499,0.0,0.0,1.8909327024455526e-07
,774,1549,0.0,0.0,5.844649450677911e-07
,799,1599,0.0,0.0,1.3776403494250757e-06
,824,1649,0.0,0.0,1.6334111754613821e-06
,849,1699,0.0,0.0,2.6930046058088965e-06
,874,1749,0.0,0.0,4.977849664407557e-06
,899,1799,0.0,0.0,4.119204859128222e-06
,924,1849,0.0,0.0,4.211352249571714e-06
,949,1899,0.0,0.0,1.4850579384879978e-06
